utc_timestamp,BE_windspeed_10m,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal
2016-01-20T07:00:00Z,3.43,-3.55,0.323529587,5.102770413
2016-01-20T08:00:00Z,3.78,-2.768,6.361320368,51.78337963
2016-01-20T09:00:00Z,3.75,-1.564,18.3253757,101.2304243
2016-01-20T10:00:00Z,3.73,-0.471,26.94347018,133.2462298
2016-01-20T11:00:00Z,3.79,0.564,29.88667992,146.5784201
2016-01-20T12:00:00Z,3.87,1.186,27.54173155,141.1567684
2016-01-20T13:00:00Z,3.76,1.283,17.44916397,113.334736
2016-01-20T14:00:00Z,3.42,0.812,6.806722658,67.98267734
2016-01-20T15:00:00Z,3.11,-0.092,0.773167235,16.21713277
2016-01-20T16:00:00Z,3.05,-0.645,9.17E-06,0.000390835
2016-01-20T17:00:00Z,2.99,-0.782,0,0
2016-01-20T18:00:00Z,2.86,-0.909,0,0
2016-01-20T19:00:00Z,2.77,-1.035,0,0
2016-01-20T20:00:00Z,2.65,-1.17,0,0
2016-01-20T21:00:00Z,2.48,-1.318,0,0
2016-01-20T22:00:00Z,2.33,-1.416,0,0
2016-01-20T23:00:00Z,2.21,-1.494,0,0
2016-01-21T00:00:00Z,2.09,-1.608,0,0
2016-01-21T01:00:00Z,2.03,-1.733,0,0
2016-01-21T02:00:00Z,2.03,-1.928,0,0
2016-01-21T03:00:00Z,2.06,-2.189,0,0
2016-01-21T04:00:00Z,2.2,-2.452,0,0
2016-01-21T05:00:00Z,2.35,-2.661,0,0
2016-01-21T06:00:00Z,2.65,-2.796,0,0
2016-01-21T07:00:00Z,3.09,-2.928,0.419679123,5.353720877
2016-01-21T08:00:00Z,3.74,-2.404,11.20295799,54.51804201
2016-01-21T09:00:00Z,3.6,-1.332,48.02676679,101.7230332
2016-01-21T10:00:00Z,3.31,0.158,94.63155488,122.8908451
2016-01-21T11:00:00Z,3.33,1.632,131.4657247,124.7512753
2016-01-21T12:00:00Z,3.29,2.456,136.8140972,116.0463028
2016-01-21T13:00:00Z,3.04,2.68,114.0365306,97.97776942
2016-01-21T14:00:00Z,2.15,1.965,57.10544387,73.21505613
2016-01-21T15:00:00Z,2.4,-0.027,7.069853986,25.91134601
2016-01-21T16:00:00Z,2.84,-1.331,0.000126889,0.002073111
2016-01-21T17:00:00Z,3.15,-1.71,0,0
2016-01-21T18:00:00Z,3.38,-1.87,0,0
2016-01-21T19:00:00Z,3.57,-2.032,0,0
2016-01-21T20:00:00Z,3.78,-2.282,0,0
2016-01-21T21:00:00Z,4.05,-2.527,0,0
2016-01-21T22:00:00Z,4.37,-2.753,0,0
2016-01-21T23:00:00Z,4.63,-2.931,0,0
2016-01-22T00:00:00Z,4.95,-3.034,0,0
2016-01-22T01:00:00Z,5.08,-3.205,0,0
2016-01-22T02:00:00Z,5.14,-3.337,0,0
2016-01-22T03:00:00Z,4.86,-3.647,0,0
2016-01-22T04:00:00Z,4.8,-3.942,0,0
2016-01-22T05:00:00Z,5.24,-4.067,0,0
2016-01-22T06:00:00Z,5.77,-4.101,0,0
2016-01-22T07:00:00Z,6.25,-4.017,1.073760588,7.748339412
2016-01-22T08:00:00Z,6.8,-3.101,18.34979034,60.88650966
2016-01-22T09:00:00Z,6.74,-1.688,66.67250282,103.8420972
2016-01-22T10:00:00Z,7.69,0.034,112.2554842,124.9712158
2016-01-22T11:00:00Z,7.96,1.424,106.8264443,143.2169557
2016-01-22T12:00:00Z,7.63,2.071,55.38335585,148.5715441
2016-01-22T13:00:00Z,7.26,2.04,15.08865493,110.7836451
2016-01-22T14:00:00Z,7.24,1.649,2.206028465,48.64557153
2016-01-22T15:00:00Z,7.93,1.264,0.201501613,9.698498387
2016-01-22T16:00:00Z,8.18,1.057,0,0
2016-01-22T17:00:00Z,8.22,1.193,0,0
2016-01-22T18:00:00Z,8.17,1.453,0,0
2016-01-22T19:00:00Z,7.94,1.826,0,0
2016-01-22T20:00:00Z,7.67,2.263,0,0
2016-01-22T21:00:00Z,7.07,2.526,0,0
2016-01-22T22:00:00Z,6.63,2.814,0,0
2016-01-22T23:00:00Z,6.01,3.049,0,0
2016-01-23T00:00:00Z,5.6,3.063,0,0
2016-01-23T01:00:00Z,5.51,3.019,0,0
2016-01-23T02:00:00Z,5.41,2.829,0,0
2016-01-23T03:00:00Z,5.42,2.652,0,0
2016-01-23T04:00:00Z,5.43,2.472,0,0
2016-01-23T05:00:00Z,5.22,2.259,0,0
2016-01-23T06:00:00Z,4.93,1.969,0,0
2016-01-23T07:00:00Z,4.83,1.709,0.028605761,2.392794239
2016-01-23T08:00:00Z,5.04,1.63,0.39314276,23.79345724
2016-01-23T09:00:00Z,4.98,1.811,1.012374351,49.69032565
2016-01-23T10:00:00Z,4.78,2.295,1.534118336,68.63018166
2016-01-23T11:00:00Z,4.68,2.846,1.689520428,75.38317957
2016-01-23T12:00:00Z,4.72,3.294,1.600006829,72.40769317
2016-01-23T13:00:00Z,4.75,3.517,1.271789087,59.96281091
2016-01-23T14:00:00Z,4.57,3.393,0.5565307,33.4259693
2016-01-23T15:00:00Z,4.28,3.002,0.092310504,7.994889496
2016-01-23T16:00:00Z,4.4,2.751,2.45E-05,0.003075501
2016-01-23T17:00:00Z,4.51,2.637,0,0
2016-01-23T18:00:00Z,4.75,2.533,0,0
2016-01-23T19:00:00Z,5.15,2.258,0,0
2016-01-23T20:00:00Z,5.6,1.908,0,0
2016-01-23T21:00:00Z,5.81,1.455,0,0
2016-01-23T22:00:00Z,5.93,1.166,0,0
2016-01-23T23:00:00Z,6.09,1.067,0,0
2016-01-24T00:00:00Z,6.34,1.144,0,0
2016-01-24T01:00:00Z,6.46,1.255,0,0
2016-01-24T02:00:00Z,6.44,1.347,0,0
2016-01-24T03:00:00Z,6.59,1.486,0,0
2016-01-24T04:00:00Z,6.87,1.664,0,0
2016-01-24T05:00:00Z,7.09,1.894,0,0
2016-01-24T06:00:00Z,7.14,2.094,0,0
2016-01-24T07:00:00Z,7.11,2.442,0.026858747,2.210141253
2016-01-24T08:00:00Z,7.02,2.857,0.320588781,20.22521122
2016-01-24T09:00:00Z,6.79,3.416,1.045916802,47.7444832
2016-01-24T10:00:00Z,6.5,4.059,2.515770764,79.21742924
2016-01-24T11:00:00Z,6.4,4.856,5.776610689,111.5618893
2016-01-24T12:00:00Z,6.13,5.744,12.39161332,134.4443867
2016-01-24T13:00:00Z,5.84,6.401,13.40323569,119.6729643
2016-01-24T14:00:00Z,5.52,6.437,6.149731085,74.73906892
2016-01-24T15:00:00Z,5.42,5.896,0.748823335,19.89477666
2016-01-24T16:00:00Z,5.63,5.549,0.000157344,0.011842656
2016-01-24T17:00:00Z,5.8,5.567,0,0
2016-01-24T18:00:00Z,5.82,5.444,0,0
2016-01-24T19:00:00Z,5.7,5.211,0,0
2016-01-24T20:00:00Z,5.55,4.956,0,0
2016-01-24T21:00:00Z,5.41,4.751,0,0
2016-01-24T22:00:00Z,5.25,4.732,0,0
2016-01-24T23:00:00Z,5.16,4.757,0,0
2016-01-25T00:00:00Z,5.09,4.811,0,0
2016-01-25T01:00:00Z,5.08,4.826,0,0
2016-01-25T02:00:00Z,5.09,4.767,0,0
2016-01-25T03:00:00Z,5.12,4.637,0,0
2016-01-25T04:00:00Z,5.1,4.267,0,0
2016-01-25T05:00:00Z,5.1,3.8,0,0
2016-01-25T06:00:00Z,5.34,3.344,0,0
2016-01-25T07:00:00Z,5.8,3.11,3.000549625,9.975150375
2016-01-25T08:00:00Z,6.42,3.797,53.91127905,53.27282095
2016-01-25T09:00:00Z,6.36,5.191,149.938988,66.27411199
2016-01-25T10:00:00Z,6.26,7.139,222.6549336,70.33926639
2016-01-25T11:00:00Z,6.5,8.962,255.0117026,71.82619745
2016-01-25T12:00:00Z,6.95,10.115,242.1617471,71.31445287
2016-01-25T13:00:00Z,6.7,10.379,186.8333308,68.19826924
2016-01-25T14:00:00Z,6.52,9.723,97.59440468,60.66909532
2016-01-25T15:00:00Z,6.65,8.231,14.45218938,30.69141062
2016-01-25T16:00:00Z,7.08,6.99,0.003579288,0.052520712
2016-01-25T17:00:00Z,7.31,6.537,0,0
2016-01-25T18:00:00Z,7.15,6.238,0,0
2016-01-25T19:00:00Z,7.08,6.231,0,0
2016-01-25T20:00:00Z,6.83,6.441,0,0
2016-01-25T21:00:00Z,6.6,6.86,0,0
2016-01-25T22:00:00Z,6.15,7.118,0,0
2016-01-25T23:00:00Z,5.7,6.986,0,0
2016-01-26T00:00:00Z,5.48,6.742,0,0
2016-01-26T01:00:00Z,5.28,6.44,0,0
2016-01-26T02:00:00Z,4.93,6.291,0,0
2016-01-26T03:00:00Z,4.51,6.302,0,0
2016-01-26T04:00:00Z,4.23,6.164,0,0
2016-01-26T05:00:00Z,4.32,6.169,0,0
2016-01-26T06:00:00Z,4.54,6.143,0,0
2016-01-26T07:00:00Z,4.91,6.02,0.08099748,4.01740252
2016-01-26T08:00:00Z,5.71,6.21,1.525850532,38.93784947
2016-01-26T09:00:00Z,6.32,6.875,8.04179597,94.44840403
2016-01-26T10:00:00Z,6.82,7.628,16.46241585,132.4532842
2016-01-26T11:00:00Z,7.92,8.372,29.24114916,158.1527508
2016-01-26T12:00:00Z,8.75,8.933,31.68579279,154.8679072
2016-01-26T13:00:00Z,9.29,9.203,23.53039232,129.2900077
2016-01-26T14:00:00Z,9.72,9.069,9.493550643,81.21274936
2016-01-26T15:00:00Z,9.83,8.57,1.415894667,24.94190533
2016-01-26T16:00:00Z,10.06,8.136,0.001074626,0.054625374
2016-01-26T17:00:00Z,10.43,8.068,0,0
2016-01-26T18:00:00Z,10.76,8.15,0,0
2016-01-26T19:00:00Z,10.99,8.326,0,0
2016-01-26T20:00:00Z,11.17,8.531,0,0
2016-01-26T21:00:00Z,11.29,8.693,0,0
2016-01-26T22:00:00Z,11.26,8.739,0,0
2016-01-26T23:00:00Z,11.13,8.777,0,0
2016-01-27T00:00:00Z,10.87,8.806,0,0
2016-01-27T01:00:00Z,10.52,8.775,0,0
2016-01-27T02:00:00Z,10.25,8.713,0,0
2016-01-27T03:00:00Z,10.13,8.706,0,0
2016-01-27T04:00:00Z,10.18,8.762,0,0
2016-01-27T05:00:00Z,10.31,8.794,0,0
2016-01-27T06:00:00Z,10.54,8.767,0,0
2016-01-27T07:00:00Z,10.78,8.725,0.066463355,4.192736645
2016-01-27T08:00:00Z,11,8.852,0.598599878,28.68410012
2016-01-27T09:00:00Z,11.23,9.189,1.984739378,64.23956062
2016-01-27T10:00:00Z,11.5,9.65,4.675959394,101.3551406
2016-01-27T11:00:00Z,11.82,10.098,8.329641009,128.861359
2016-01-27T12:00:00Z,11.92,10.391,7.561324498,121.5854755
2016-01-27T13:00:00Z,11.77,10.538,5.979724702,101.4586753
2016-01-27T14:00:00Z,11.46,10.494,3.334383932,66.62521607
2016-01-27T15:00:00Z,11.1,10.163,0.492491509,18.88020849
2016-01-27T16:00:00Z,10.93,9.848,0.000329069,0.033670931
2016-01-27T17:00:00Z,10.9,9.752,0,0
2016-01-27T18:00:00Z,10.79,9.689,0,0
2016-01-27T19:00:00Z,10.66,9.615,0,0
2016-01-27T20:00:00Z,10.46,9.512,0,0
2016-01-27T21:00:00Z,10.14,9.414,0,0
2016-01-27T22:00:00Z,9.5,9.283,0,0
2016-01-27T23:00:00Z,8.61,8.984,0,0
2016-01-28T00:00:00Z,7.78,8.373,0,0
2016-01-28T01:00:00Z,6.87,7.519,0,0
2016-01-28T02:00:00Z,5.68,6.717,0,0
2016-01-28T03:00:00Z,5.35,6.154,0,0
2016-01-28T04:00:00Z,5.42,5.845,0,0
2016-01-28T05:00:00Z,4.67,5.118,0,0
2016-01-28T06:00:00Z,3.93,4.12,0,0
2016-01-28T07:00:00Z,3.56,3.554,1.724897218,12.01860278
2016-01-28T08:00:00Z,3.68,4.533,19.21392665,66.05277335
2016-01-28T09:00:00Z,3.78,5.599,95.8522741,100.5852259
2016-01-28T10:00:00Z,3.91,6.67,167.0951216,107.3682784
2016-01-28T11:00:00Z,3.96,7.219,178.2179115,118.2388885
2016-01-28T12:00:00Z,3.86,7.432,144.7065531,125.8647469
2016-01-28T13:00:00Z,3.75,7.321,100.2189188,116.3817812
2016-01-28T14:00:00Z,3.16,6.696,45.50133225,88.07006775
2016-01-28T15:00:00Z,2.67,4.715,8.45223922,35.69216078
2016-01-28T16:00:00Z,3.19,2.791,0.024017192,0.291382808
2016-01-28T17:00:00Z,3.51,2.309,0,0
2016-01-28T18:00:00Z,3.94,1.883,0,0
2016-01-28T19:00:00Z,4.58,1.695,0,0
2016-01-28T20:00:00Z,5.23,1.775,0,0
2016-01-28T21:00:00Z,5.52,1.506,0,0
2016-01-28T22:00:00Z,6.09,1.366,0,0
2016-01-28T23:00:00Z,6.68,1.357,0,0
2016-01-29T00:00:00Z,7.15,1.381,0,0
2016-01-29T01:00:00Z,7.6,1.486,0,0
2016-01-29T02:00:00Z,8.08,1.612,0,0
2016-01-29T03:00:00Z,8.26,1.748,0,0
2016-01-29T04:00:00Z,8.58,1.885,0,0
2016-01-29T05:00:00Z,9.05,1.959,0,0
2016-01-29T06:00:00Z,9.23,1.94,0,0
2016-01-29T07:00:00Z,9.45,2.075,1.823860584,14.24443942
2016-01-29T08:00:00Z,10.04,3.128,17.47085777,73.91434223
2016-01-29T09:00:00Z,10.35,4.907,49.29258149,125.0366185
2016-01-29T10:00:00Z,11.6,6.764,57.12562748,158.0896725
2016-01-29T11:00:00Z,11.96,7.932,31.43885324,164.2103468
2016-01-29T12:00:00Z,11.94,8.424,9.940514977,126.592685
2016-01-29T13:00:00Z,11.7,8.576,2.864389106,76.96701089
2016-01-29T14:00:00Z,11.31,8.479,0.732712357,35.13838764
2016-01-29T15:00:00Z,11.08,8.238,0.166544996,10.853355
2016-01-29T16:00:00Z,10.79,7.961,0.001362168,0.113337832
2016-01-29T17:00:00Z,10.51,7.65,0,0
2016-01-29T18:00:00Z,10.38,7.27,0,0
2016-01-29T19:00:00Z,10.35,6.982,0,0
2016-01-29T20:00:00Z,10.58,6.909,0,0
2016-01-29T21:00:00Z,10.77,6.964,0,0
2016-01-29T22:00:00Z,11.21,7.063,0,0
2016-01-29T23:00:00Z,11.53,7.159,0,0
2016-01-30T00:00:00Z,11.88,7.224,0,0
2016-01-30T01:00:00Z,12.25,7.313,0,0
2016-01-30T02:00:00Z,12.44,7.377,0,0
2016-01-30T03:00:00Z,12.63,7.474,0,0
2016-01-30T04:00:00Z,12.96,7.622,0,0
2016-01-30T05:00:00Z,13.31,7.714,0,0
2016-01-30T06:00:00Z,13.53,7.685,0,0
2016-01-30T07:00:00Z,13.43,7.538,0.020578709,2.488321291
2016-01-30T08:00:00Z,13.03,7.382,0.136860466,14.70903953
2016-01-30T09:00:00Z,12.16,7.198,0.249023653,25.78357635
2016-01-30T10:00:00Z,10.94,6.998,0.306369884,32.05103012
2016-01-30T11:00:00Z,9.72,6.656,0.339462431,35.40173757
2016-01-30T12:00:00Z,8.43,6.245,0.373018647,37.25938135
2016-01-30T13:00:00Z,7.48,5.916,0.37894456,35.22025544
2016-01-30T14:00:00Z,6.83,5.634,0.429391416,32.12210858
2016-01-30T15:00:00Z,6.57,5.262,0.43118913,20.94241087
2016-01-30T16:00:00Z,6.33,4.504,0.008826499,0.433673501
2016-01-30T17:00:00Z,6.23,3.866,0,0
2016-01-30T18:00:00Z,6.34,3.366,0,0
2016-01-30T19:00:00Z,6.45,3.106,0,0
2016-01-30T20:00:00Z,6.72,3.05,0,0
2016-01-30T21:00:00Z,6.9,3.02,0,0
2016-01-30T22:00:00Z,6.86,3.056,0,0
2016-01-30T23:00:00Z,6.8,3.201,0,0
2016-01-31T00:00:00Z,6.73,3.215,0,0
2016-01-31T01:00:00Z,6.25,3.098,0,0
2016-01-31T02:00:00Z,5.84,3.018,0,0
2016-01-31T03:00:00Z,5.79,3.004,0,0
2016-01-31T04:00:00Z,5.74,3.025,0,0
2016-01-31T05:00:00Z,5.34,3.144,0,0
2016-01-31T06:00:00Z,5.29,3.22,0,0
2016-01-31T07:00:00Z,5.56,3.473,0.049340368,4.471959632
2016-01-31T08:00:00Z,5.44,3.902,0.205916611,18.48408339
2016-01-31T09:00:00Z,5.46,4.298,0.441217933,35.51758207
2016-01-31T10:00:00Z,5.94,4.713,0.646851734,48.42704827
2016-01-31T11:00:00Z,6.69,5.075,0.981588906,61.97531109
2016-01-31T12:00:00Z,7.11,5.488,2.322102738,91.70989726
2016-01-31T13:00:00Z,6.98,5.719,1.243527418,62.46817258
2016-01-31T14:00:00Z,7.02,5.921,1.21143568,52.43496432
2016-01-31T15:00:00Z,7.36,6.293,0.214492915,15.14240709
2016-01-31T16:00:00Z,8.22,7.439,0.00140121,0.16599879
2016-01-31T17:00:00Z,9.39,8.992,0,0
2016-01-31T18:00:00Z,10.29,10.075,0,0
2016-01-31T19:00:00Z,10.17,10.415,0,0
2016-01-31T20:00:00Z,9.9,10.507,0,0
2016-01-31T21:00:00Z,9.68,10.454,0,0
2016-01-31T22:00:00Z,10.27,10.425,0,0
2016-01-31T23:00:00Z,10.81,10.295,0,0
2016-02-01T00:00:00Z,10.92,10.043,0,0
2016-02-01T01:00:00Z,10.65,9.809,0,0
2016-02-01T02:00:00Z,10.26,9.665,0,0
2016-02-01T03:00:00Z,9.85,9.589,0,0
2016-02-01T04:00:00Z,9.74,9.601,0,0
2016-02-01T05:00:00Z,9.83,9.632,0,0
2016-02-01T06:00:00Z,10.08,9.617,0,0
2016-02-01T07:00:00Z,10.14,9.511,0.176098655,8.501601345
2016-02-01T08:00:00Z,10.61,9.686,1.013275937,39.89732406
2016-02-01T09:00:00Z,11.04,10.001,1.81880579,66.88719421
2016-02-01T10:00:00Z,11.6,10.317,2.240296908,83.01940309
2016-02-01T11:00:00Z,12.11,10.594,2.744839167,94.57706083
2016-02-01T12:00:00Z,12.44,10.831,3.530082724,103.4996173
2016-02-01T13:00:00Z,12.46,10.854,1.792426513,71.79397349
2016-02-01T14:00:00Z,12.24,10.727,0.865315125,43.55408487
2016-02-01T15:00:00Z,12.1,10.483,0.285473337,17.06772666
2016-02-01T16:00:00Z,11.93,10.17,0.007445666,0.507254334
2016-02-01T17:00:00Z,11.73,9.966,0,0
2016-02-01T18:00:00Z,11.52,9.876,0,0
2016-02-01T19:00:00Z,11.38,9.899,0,0
2016-02-01T20:00:00Z,11.31,9.987,0,0
2016-02-01T21:00:00Z,11.25,10.061,0,0
2016-02-01T22:00:00Z,11.08,10.063,0,0
2016-02-01T23:00:00Z,10.9,10.046,0,0
2016-02-02T00:00:00Z,10.7,10.011,0,0
2016-02-02T01:00:00Z,10.59,9.956,0,0
2016-02-02T02:00:00Z,10.33,9.836,0,0
2016-02-02T03:00:00Z,9.83,9.59,0,0
2016-02-02T04:00:00Z,9.31,9.37,0,0
2016-02-02T05:00:00Z,8.76,9.163,0,0
2016-02-02T06:00:00Z,8.28,8.989,0,0
2016-02-02T07:00:00Z,8.13,8.956,0.197285611,8.868714389
2016-02-02T08:00:00Z,8.09,9.157,0.935863869,37.21213613
2016-02-02T09:00:00Z,8.35,9.306,1.542176287,60.33662371
2016-02-02T10:00:00Z,8.66,9.17,1.469606572,66.37709343
2016-02-02T11:00:00Z,8.93,8.849,1.714634204,73.9629658
2016-02-02T12:00:00Z,9.1,8.575,3.99635359,101.9607464
2016-02-02T13:00:00Z,8.92,8.561,12.2252154,127.6122846
2016-02-02T14:00:00Z,8.65,8.473,18.62450872,105.2597913
2016-02-02T15:00:00Z,8.15,7.921,7.43204178,47.87795822
2016-02-02T16:00:00Z,8.1,6.972,0.081007982,1.376792018
2016-02-02T17:00:00Z,8.19,6.317,0,0
2016-02-02T18:00:00Z,8.01,5.743,0,0
2016-02-02T19:00:00Z,7.67,5.194,0,0
2016-02-02T20:00:00Z,7.15,4.649,0,0
2016-02-02T21:00:00Z,6.91,4.258,0,0
2016-02-02T22:00:00Z,6.95,4.129,0,0
2016-02-02T23:00:00Z,6.84,3.958,0,0
2016-02-03T00:00:00Z,6.72,3.763,0,0
2016-02-03T01:00:00Z,6.55,3.569,0,0
2016-02-03T02:00:00Z,6.29,3.38,0,0
2016-02-03T03:00:00Z,6.06,3.243,0,0
2016-02-03T04:00:00Z,5.77,3.238,0,0
2016-02-03T05:00:00Z,5.45,3.304,0,0
2016-02-03T06:00:00Z,5.55,3.241,0,0
2016-02-03T07:00:00Z,5.5,2.938,1.587197356,18.07960264
2016-02-03T08:00:00Z,6.39,3.677,32.97602432,81.41017568
2016-02-03T09:00:00Z,7.21,4.687,129.8285624,105.6882376
2016-02-03T10:00:00Z,8.44,5.491,159.1973171,129.9516829
2016-02-03T11:00:00Z,8.64,5.799,141.5509298,153.3153702
2016-02-03T12:00:00Z,8.52,5.843,110.0141807,157.9294193
2016-02-03T13:00:00Z,8.32,5.809,84.80258259,141.1317174
2016-02-03T14:00:00Z,7.36,5.454,25.56927633,102.9730237
2016-02-03T15:00:00Z,5.95,4.783,1.871089424,31.73231058
2016-02-03T16:00:00Z,5.54,4.17,0.023314069,0.881485931
2016-02-03T17:00:00Z,5.85,4.03,0,0
2016-02-03T18:00:00Z,6.01,3.997,0,0
2016-02-03T19:00:00Z,5.5,3.782,0,0
2016-02-03T20:00:00Z,5.04,3.511,0,0
2016-02-03T21:00:00Z,5.11,3.345,0,0
2016-02-03T22:00:00Z,5.07,3.029,0,0
2016-02-03T23:00:00Z,5.03,2.667,0,0
2016-02-04T00:00:00Z,5.02,2.374,0,0
2016-02-04T01:00:00Z,5.28,2.382,0,0
2016-02-04T02:00:00Z,5.71,2.465,0,0
2016-02-04T03:00:00Z,5.9,2.601,0,0
2016-02-04T04:00:00Z,5.97,2.643,0,0
2016-02-04T05:00:00Z,6.2,2.596,0,0
2016-02-04T06:00:00Z,6.77,2.652,0,0
2016-02-04T07:00:00Z,6.99,2.721,0.096920904,7.117579096
2016-02-04T08:00:00Z,8.06,2.925,0.399072566,26.27672743
2016-02-04T09:00:00Z,9.12,3.231,0.60944434,40.66305566
2016-02-04T10:00:00Z,9.3,4.528,0.69827083,47.67042917
2016-02-04T11:00:00Z,9.78,6.528,1.6973517,76.6227483
2016-02-04T12:00:00Z,10.09,8.243,8.386419707,136.5538803
2016-02-04T13:00:00Z,10.07,9.043,14.35150723,137.8792928
2016-02-04T14:00:00Z,9.41,8.985,12.87342595,104.1209741
2016-02-04T15:00:00Z,8,8.274,4.350404201,46.8835958
2016-02-04T16:00:00Z,6.39,7.084,0.081015393,1.895784607
2016-02-04T17:00:00Z,4.88,6.084,0,0
2016-02-04T18:00:00Z,3.78,5.25,0,0
2016-02-04T19:00:00Z,3.23,4.65,0,0
2016-02-04T20:00:00Z,2.67,4.433,0,0
2016-02-04T21:00:00Z,2.19,4.595,0,0
2016-02-04T22:00:00Z,2.23,4.493,0,0
2016-02-04T23:00:00Z,2.7,4.304,0,0
2016-02-05T00:00:00Z,3.13,4.62,0,0
2016-02-05T01:00:00Z,3.81,5.081,0,0
2016-02-05T02:00:00Z,4.45,5.46,0,0
2016-02-05T03:00:00Z,4.74,5.693,0,0
2016-02-05T04:00:00Z,4.83,5.879,0,0
2016-02-05T05:00:00Z,5.2,6.152,0,0
2016-02-05T06:00:00Z,5.71,6.555,8.40E-07,9.92E-05
2016-02-05T07:00:00Z,5.96,6.925,0.319188304,13.1222117
2016-02-05T08:00:00Z,6.27,7.611,2.372626473,57.24187353
2016-02-05T09:00:00Z,6.52,8.419,4.503025484,94.93877452
2016-02-05T10:00:00Z,6.75,9.099,3.856646597,102.7398534
2016-02-05T11:00:00Z,6.98,9.468,4.127898438,111.8594016
2016-02-05T12:00:00Z,7.05,9.658,3.854917885,107.2897821
2016-02-05T13:00:00Z,6.7,9.715,3.152883465,90.87111653
2016-02-05T14:00:00Z,6.14,9.594,2.275525927,66.36707407
2016-02-05T15:00:00Z,5.99,9.209,0.80407039,28.85092961
2016-02-05T16:00:00Z,5.99,8.639,0.031261547,1.513938453
2016-02-05T17:00:00Z,6.12,8.353,0,0
2016-02-05T18:00:00Z,6.38,8.261,0,0
2016-02-05T19:00:00Z,6.82,8.261,0,0
2016-02-05T20:00:00Z,7.07,8.229,0,0
2016-02-05T21:00:00Z,7.4,8.188,0,0
2016-02-05T22:00:00Z,7.64,8.097,0,0
2016-02-05T23:00:00Z,7.52,7.957,0,0
2016-02-06T00:00:00Z,7.68,7.894,0,0
2016-02-06T01:00:00Z,7.49,7.617,0,0
2016-02-06T02:00:00Z,7.38,7.062,0,0
2016-02-06T03:00:00Z,7.53,6.505,0,0
2016-02-06T04:00:00Z,7.65,6.119,0,0
2016-02-06T05:00:00Z,7.49,5.872,0,0
2016-02-06T06:00:00Z,7.53,5.962,9.31E-06,0.000890687
2016-02-06T07:00:00Z,7.74,6.241,0.151701291,9.040698709
2016-02-06T08:00:00Z,8.39,6.672,0.716173924,34.14472608
2016-02-06T09:00:00Z,9.01,7.088,1.949273011,67.51392699
2016-02-06T10:00:00Z,9.83,7.634,5.438801039,112.627899
2016-02-06T11:00:00Z,10.37,8.231,12.0170734,152.5256266
2016-02-06T12:00:00Z,10.5,8.51,7.137079436,125.7930206
2016-02-06T13:00:00Z,10.26,8.772,7.404768194,113.0002318
2016-02-06T14:00:00Z,9.79,9.241,25.21536401,116.521536
2016-02-06T15:00:00Z,9.35,9.232,16.8200239,59.7222761
2016-02-06T16:00:00Z,9.18,8.622,0.41531269,3.69288731
2016-02-06T17:00:00Z,9.41,8.35,0,0
2016-02-06T18:00:00Z,9.5,8.196,0,0
2016-02-06T19:00:00Z,9.88,8.213,0,0
2016-02-06T20:00:00Z,10.47,8.394,0,0
2016-02-06T21:00:00Z,10.96,8.591,0,0
2016-02-06T22:00:00Z,11.17,8.677,0,0
2016-02-06T23:00:00Z,11.2,8.707,0,0
2016-02-07T00:00:00Z,11.21,8.745,0,0
2016-02-07T01:00:00Z,11.06,8.779,0,0
2016-02-07T02:00:00Z,10.54,8.706,0,0
2016-02-07T03:00:00Z,10.04,8.575,0,0
2016-02-07T04:00:00Z,9.25,8.301,0,0
2016-02-07T05:00:00Z,8.46,7.973,0,0
2016-02-07T06:00:00Z,7.65,7.494,1.86E-05,0.001581387
2016-02-07T07:00:00Z,7.39,7.067,0.261681916,10.75571808
2016-02-07T08:00:00Z,7.8,7.055,7.545533927,74.82386607
2016-02-07T09:00:00Z,8.51,7.395,36.83332416,139.1129758
2016-02-07T10:00:00Z,9.06,7.759,49.20800122,168.9016988
2016-02-07T11:00:00Z,9.44,8.195,63.93595696,183.806043
2016-02-07T12:00:00Z,9.7,8.587,84.7515807,177.8203193
2016-02-07T13:00:00Z,9.68,8.678,83.0375762,152.1333238
2016-02-07T14:00:00Z,9.47,8.383,53.19110852,113.3018915
2016-02-07T15:00:00Z,8.91,7.616,15.82049219,58.15910781
2016-02-07T16:00:00Z,8.49,6.505,0.315091932,3.641608068
2016-02-07T17:00:00Z,8.81,5.874,0,0
2016-02-07T18:00:00Z,9.22,5.457,0,0
2016-02-07T19:00:00Z,9.8,5.206,0,0
2016-02-07T20:00:00Z,10.74,5.271,0,0
2016-02-07T21:00:00Z,11.73,5.432,0,0
2016-02-07T22:00:00Z,12.87,5.571,0,0
2016-02-07T23:00:00Z,13.68,5.727,0,0
2016-02-08T00:00:00Z,14.42,6.034,0,0
2016-02-08T01:00:00Z,14.91,6.58,0,0
2016-02-08T02:00:00Z,15.21,7.299,0,0
2016-02-08T03:00:00Z,15.17,7.957,0,0
2016-02-08T04:00:00Z,14.36,8.429,0,0
2016-02-08T05:00:00Z,13.39,8.721,0,0
2016-02-08T06:00:00Z,12.64,8.703,2.26E-05,0.002477416
2016-02-08T07:00:00Z,12.4,8.573,0.458114906,16.72528509
